,day,daily-case,daily-death,daily-vaccin
264,2021-09-22,16748.213976592986,224.79527109627512,552998.0872727608
265,2021-09-23,14987.737992197663,202.59842369875835,661230.0290909203
266,2021-09-24,14520.579330732553,188.86614123291943,744855.3430303069
267,2021-09-25,15134.193110244183,182.28871374430648,798126.447676769
268,2021-09-26,15160.064370081394,178.09623791476884,841970.482558923
269,2021-09-27,14121.688123360465,172.6987459715896,920746.4941863077
270,2021-09-28,13459.562707786821,179.23291532386318,996961.1647287692
271,2021-09-29,13205.520902595606,172.74430510795437,910692.3882429231
272,2021-09-30,12180.840300865202,157.58143503598478,801447.462747641
273,2021-10-01,10560.2801002884,145.1938116786616,850400.487582547
274,2021-10-02,9195.426700096134,129.73127055955388,895901.8291941824
275,2021-10-03,8684.475566698711,131.24375685318464,1075833.609731394
276,2021-10-04,7984.82518889957,128.08125228439488,1244915.8699104646
277,2021-10-05,7218.941729633189,124.02708409479828,1176776.9566368216
278,2021-10-06,6853.647243211063,121.00902803159943,758888.3188789407
279,2021-10-07,6950.882414403688,113.33634267719981,252962.77295964689
280,2021-10-08,7171.96080480123,110.44544755906661,84320.9243198823
281,2021-10-09,6590.65360160041,112.81514918635554,28106.9747732941
282,2021-10-10,5929.884533866803,106.93838306211852,325888.991591098
283,2021-10-11,5406.628177955601,101.97946102070618,792358.3305303659
284,2021-10-12,5149.209392651867,96.32648700690207,1006775.443510122
285,2021-10-13,5692.73646421729,90.1088290023007,1226421.4811700408
286,2021-10-14,6048.912154739097,90.36960966743356,924189.4937233469
287,2021-10-15,5680.304051579699,80.45653655581118,308063.16457444895
288,2021-10-16,5242.101350526566,72.81884551860372,607435.388191483
289,2021-10-17,5068.367116842189,74.27294850620125,1226662.129397161
290,2021-10-18,4926.789038947397,73.75764950206708,1625346.3764657204
291,2021-10-19,5128.929679649133,72.25254983402236,1814246.1254885735
292,2021-10-20,5511.3098932163775,66.41751661134079,1180189.7084961913
293,2021-10-21,5817.103297738792,66.47250553711359,393396.5694987304
294,2021-10-22,5782.034432579597,65.49083517903786,477832.85649957677
295,2021-10-23,5801.344810859865,61.16361172634595,505978.2854998589
296,2021-10-24,5945.781603619955,63.38787057544865,168659.42849995298
297,2021-10-25,5757.593867873318,60.46262352514955,396379.47616665094
298,2021-10-26,6098.531289291106,56.15420784171652,863866.1587222168
299,2021-10-27,6889.177096430369,55.384735947238845,1277799.0529074057
300,2021-10-28,7407.725698810123,58.46157864907962,1553585.6843024686
301,2021-10-29,7759.241899603374,58.487192883026545,1329519.5614341563
302,2021-10-30,8200.413966534457,53.16239762767552,910274.8538113855
303,2021-10-31,8538.471322178151,58.38746587589184,888787.6179371285
304,2021-11-01,8711.157107392717,70.12915529196395,1016603.8726457095
305,2021-11-02,9556.052369130906,69.04305176398799,923071.2908819033
306,2021-11-03,10332.017456376969,66.01435058799599,1050660.0969606345
307,2021-11-04,10797.67248545899,64.67145019599866,828798.0323202115
308,2021-11-05,11427.224161819664,61.223816731999555,276266.01077340386
309,2021-11-06,11713.408053939887,63.07460557733319,92088.67025780129
310,2021-11-07,12068.136017979961,72.69153519244439,30696.2234192671
311,2021-11-08,12439.378672659986,79.89717839748147,594010.4078064223
312,2021-11-09,12535.126224219995,80.96572613249383,781781.8026021408
313,2021-11-10,12582.042074739998,81.98857537749795,260593.93420071361
314,2021-11-11,13145.014024913333,83.66285845916599,511633.3114002379
315,2021-11-12,13493.004674971111,78.55428615305533,961584.1038000793
316,2021-11-13,13188.001558323704,81.18476205101844,960350.0346000264
317,2021-11-14,13164.333852774567,89.72825401700614,964225.6782000088
318,2021-11-15,14245.111284258188,81.24275133900204,1081192.559400003
319,2021-11-16,15247.703761419396,95.74758377966735,1263786.519800001
320,2021-11-17,15561.567920473133,112.24919459322246,935425.1732666669
321,2021-11-18,15549.189306824379,107.08306486440749,311808.391088889
